insideFPL,2017-09-22 16:22,7,8,"Storm teams worked today in North Fort Myers, Arcadia and Punta Gorda in support of FPL's restoration. #irmarecovery @insideFPL pic.twitter.com/l9pZFIp3E4",,@insideFPL,#irmarecovery,9.11324849670378E+017,https://twitter.com/GulfPower/status/911324849670377473,,
insideFPL,2017-09-22 15:39,0,0,A $3 billion effort in storm prep by @insideFPL couldn't keep #southflorida ights on. #irma Via Miami Herald http:// cra.in/xK5DkX3 pic.twitter.com/YQSUzWI0Fg,,@insideFPL,#southflorida #irma,9.11314014327669E+017,https://twitter.com/CrainsMiami/status/911314014327668749,,
insideFPL,2017-09-22 13:22,0,1,All the credit goes to @stormservices for their donation! Thank you for everything you're both doing to help communities in need!,,@stormservices,,9.11279545210286E+017,https://twitter.com/USFoods/status/911279545210286081,,
insideFPL,2017-09-22 12:23,0,1,"@DeFede says @insideFPL made $1.7B in profit last year. Malls, shopping centers, nursing homes... what are the priorities?",,@DeFede @insideFPL,,9.11264669322678E+017,https://twitter.com/WLRN/status/911264669322678272,,
insideFPL,2017-09-22 11:53,0,0,"1+ thing about the $3B...Not 1 window broken in MB,but 80% of residents without power.I guess Window Cos do much better job than @insideFPL",,@insideFPL,,9.1125712855124E+017,https://twitter.com/roddge/status/911257128551239680,,
insideFPL,2017-09-22 10:28,0,5,Thanks to all the volunteers. Let's rebuild a #BetterNaples @CollierSheriff @naplesfire @NCFRPio @insideFPL @NBC2 @winknews @NaplesPolice https:// twitter.com/DANCE99FLA/sta tus/911227575191695362 …,,@CollierSheriff @naplesfire @NCFRPio @insideFPL @NBC2 @winknews @NaplesPolice,#BetterNaples,9.11235676569588E+017,https://twitter.com/gene_zamora/status/911235676569587713,,
insideFPL,2017-09-22 10:01,0,0,. @insideFPL spent $3 billion preparing for a storm. So why did #Irma knock out the lights? http://www. miamiherald.com/news/weather/h urricane/article174521756.html … #FLenergy #energy,,@insideFPL,#Irma #FLenergy #energy,9.11229005977834E+017,https://twitter.com/SethPlatt/status/911229005977833472,,
insideFPL,2017-09-22 09:47,2,16,"Thank you to the @insideFPL contracted linemen & women, & all of the bus drivers who helped during this time of crisis! #hurricaneIRMA #FPL pic.twitter.com/80nRS8kJHK",,@insideFPL,#hurricaneIRMA #FPL,9.11225362314617E+017,https://twitter.com/AnnettBusLines/status/911225362314616832,,
insideFPL,2017-09-22 08:56,0,2,Today is the 13th day with NO Power in Miami Beach. FPL said all MB residents will have power by Sunday. That was 5 days ago.,,,,9.11212682472194E+017,https://twitter.com/roddge/status/911212682472194050,,
insideFPL,2017-09-22 08:38,0,0,Crap-I feel bad for you. FPL gave me power. Failed to transfer wires from a damaged pole on Sunday.,,,,9.11208151738962E+017,https://twitter.com/JimSimulacrum/status/911208151738961921,,
insideFPL,2017-09-22 08:31,0,0,"And it s in Miami Beach after saying ""Sunday 9/17/2017 power to all MB residents will be restored. Today is the 13th day without power.",,,,9.11206302017364E+017,https://twitter.com/roddge/status/911206302017363968,,
insideFPL,2017-09-22 08:18,0,0,How naive to think @insideFPL would make it on their own set deadline. Instead they just changed it third time and say nothing. Shameless.,,@insideFPL,,9.11203080804352E+017,https://twitter.com/poisonmariie/status/911203080804352000,,
insideFPL,2017-09-22 07:32,0,1,Sadly @insideFPL lobbyists have made it all but illegal for private residents to own and utilize solar panels in the sunshine state,,@insideFPL,,9.11191529930322E+017,https://twitter.com/ardiello/status/911191529930321920,,
insideFPL,2017-09-22 07:29,0,0,"Wow, just useless actions of a chain of neglect. If this is how it was handled I bet there were issues before the storm. Spontaneous neglect",,,,9.11190790445109E+017,https://twitter.com/Hellbound8541/status/911190790445109248,,
insideFPL,2017-09-22 06:42,0,0,New blog post about OJCC recovering from Irma - hoping to see @insideFPL in Lauderdale Lakes soon! http:// flojcc.blogspot.com/2017/09/a-day- late-and.html …,,@insideFPL,,9.11178986717417E+017,https://twitter.com/FLJCC/status/911178986717417472,,
insideFPL,2017-09-21 23:19,0,0,20k impressions so far. Follow them deadlines lmao,,,,9.11067438950777E+017,https://twitter.com/RequiemSlaps/status/911067438950776837,,
insideFPL,2017-09-21 22:52,0,0,We have reported it and have been tracking it. Just wondering why this happened. We never lost power during storm but did now,,,,9.11060529493561E+017,https://twitter.com/yvy2001/status/911060529493561344,,
insideFPL,2017-09-21 21:27,5,12,"Gulf Power crews work hard in 90-degree heat. Here, they replace poles in Arcadia, restoring FPL customers. #irmarecovery @insideFPL pic.twitter.com/UAyh3c4NoM",,@insideFPL,#irmarecovery,9.11039178535838E+017,https://twitter.com/GulfPower/status/911039178535837696,,
insideFPL,2017-09-21 17:35,0,0,Now it is. Pls re-evaluate how u deliver messages in crisis situations. Lying about completion times isn't helpful. pic.twitter.com/JrFQDYrqNe,,,,9.10980838766137E+017,https://twitter.com/PeterKaldes/status/910980838766137345,,
insideFPL,2017-09-21 17:00,3,5,"The storm team brought an EZ Hauler - a portable bucket truck used for backlot lines, when a bucket truck can't. #irmarecovery @insideFPL pic.twitter.com/VFoVQt3eVr",,@insideFPL,#irmarecovery,9.10971948888465E+017,https://twitter.com/GulfPower/status/910971948888465415,,
insideFPL,2017-09-21 16:45,4,5,"Despite damage from #HurricaneIrma , our crews have repaired several outages, and continue working safely and quickly to assist @insideFPL . pic.twitter.com/QeTMRz9vNz",,@insideFPL,#HurricaneIrma,9.10968184735437E+017,https://twitter.com/WIPublicService/status/910968184735436800,,
insideFPL,2017-09-21 15:34,1,3,"David Tanner, part of Gulf Power's storm crews, climbed to the top of a pole to make repairs in North Fort Myers. #irmarecovery @insideFPL pic.twitter.com/VSyClho12Y",,@insideFPL,#irmarecovery,9.10950403650589E+017,https://twitter.com/GulfPower/status/910950403650588672,,
insideFPL,2017-09-21 15:34,0,0,why is there no power to the traffic lights in Brickell? And why are there power surges in coral gables? #FPL #hurricaneirma,,,#FPL #hurricaneirma,9.10950277909549E+017,https://twitter.com/Marquis_Miami/status/910950277909549057,,
insideFPL,2017-09-21 13:45,1,0,"Penny Taylor, @CollierPIO Commissioner, on @insideFPL priorities, “safety and public welfare come first.” #GCL #swfl #IrmaRecovery",,@CollierPIO @insideFPL,#GCL #swfl #IrmaRecovery,9.10922871693865E+017,https://twitter.com/wgcu/status/910922871693864960,,
insideFPL,2017-09-21 13:02,0,0,@insideFPL i see 40 trucks every night parked from 8pm to 8am at gulfstream park in hallandale beach while we are sweating to death,,@insideFPL,,9.10912174519931E+017,https://twitter.com/hannahwebtwit/status/910912174519930885,,
insideFPL,2017-09-21 12:43,1,0,http:// inhabitat.com/florida-reside nts-prohibited-from-using-solar-energy-after-hurricane-irma/ … @insideFPL Politics over Compassion? No excuse why folks w/ solar panels in FL should be blocked now #HurricaneIrma,,@insideFPL,#HurricaneIrma,9.1090744191481E+017,https://twitter.com/BEATZ_BY_B_DON/status/910907441914810369,,
insideFPL,2017-09-21 11:23,0,2,now I'm sure FPL will do what you promised after hurricane Wilma! u had 12 years & did very little. even pro active tree trimming stopped.,,,,9.10887099783578E+017,https://twitter.com/mrlovely954/status/910887099783577601,,
insideFPL,2017-09-21 10:44,0,0,"At minimum, @insideFPL needs to work on managing customer expectations for the next hurricane.",,@insideFPL,,9.10877431527019E+017,https://twitter.com/stein_katherine/status/910877431527018498,,
insideFPL,2017-09-21 10:43,1,2,". @insideFPL : $3 billion for storm hardening didn't mean power wd stay on, but it enabled quicker service restoration http:// hrld.us/2xygVlB",,@insideFPL,,9.10877241793483E+017,https://twitter.com/stein_katherine/status/910877241793482753,,
insideFPL,2017-09-21 09:47,1,3,Great start. @insideFPL failed us. Hope for a better solution.In MB no window broken but most residents without Power.Bad network maintenance pic.twitter.com/WiHvgz4rkU,,@insideFPL,,9.10863060235117E+017,https://twitter.com/roddge/status/910863060235116544,,
